order_id,customer_id,order_date,channel,device,region,segment,product_category,quantity,gross_revenue,discount_amount,net_revenue,is_new_customer
ORD-100008,CUST-10008,2025-01-05,Meta Ads,Mobile,North West,Hydration & Glow,Moisturiser,1,31.78,0.0,31.78,True
ORD-100995,CUST-10679,2026-05-19,Direct,Mobile,North West,Anti-Ageing,Mask,2,59.32,0.0,59.32,False
ORD-100842,CUST-10553,2026-03-13,Meta Ads,Mobile,London,Hydration & Glow,Cleanser,1,32.18,0.0,32.18,False
ORD-100352,CUST-10301,23/06/2025,Google_Shopping,Mobile,South East,Anti-Ageing,SPF,1,42.08,4.21,37.87,True
ORD-100635,CUST-10496,2025-11-26,Meta Ads,Mobile,Other UK,Acne & Blemish,Cleanser,2,37.84,9.13,28.71,True
ORD-100424,CUST-10352,2025-08-05,Google Shopping,Tablet,North West,Acne & Blemish,Set/Bundle,1,31.83,0.0,31.83,True
ORD-100451,CUST-10372,22/08/2025,Meta Ads,Desktop,North West,Anti-Ageing,Moisturiser,1,38.01,0.0,38.01,True
ORD-101096,CUST-10798,25/06/2026,Meta Ads,Desktop,London,Acne & Blemish,Cleanser,1,25.76,0.0,25.76,True
ORD-100200,CUST-10183,2025-04-21,Organic Search,Desktop,North West,Anti-Ageing,Cleanser,1,37.46,0.0,37.46,True
ORD-100423,CUST-10351,2025-08-04,Organic Search,Desktop,North West,Acne & Blemish,Cleanser,1,20.27,0.0,20.27,True
ORD-101027,CUST-10507,2026-05-29,Email,Desktop,South East,Anti-Ageing,Set/Bundle,2,62.55,0.0,62.55,False
ORD-100942,CUST-10383,2026-04-26,Google Search,Mobile,London,Sensitive Skin,SPF,1,33.07,0.0,33.07,False
ORD-100560,CUST-10448,2025-10-24,Direct,Desktop,North West,Hydration & Glow,Moisturiser,2,38.59,0.0,38.59,True
ORD-100736,CUST-10560,07/01/2026,Email,Mobile,Other UK,Anti-Ageing,Mask,1,31.23,0.0,31.23,True
ORD-100029,CUST-10018,2025-01-17,Organic Search,Desktop,North West,Anti-Ageing,Moisturiser,1,48.31,0.0,48.31,False
ORD-100989,CUST-10731,2026-05-16,Google_Search,Mobile,North West,Sensitive Skin,Mask,1,28.97,0.0,28.97,True
ORD-100713,CUST-10141,2025-12-24,(direct),Desktop,South East,Sensitive Skin,Serum,1,32.99,6.59,26.4,False
ORD-100534,CUST-10432,09/10/2025,Organic Search,Mobile,North West,Anti-Ageing,Serum,3,96.48,0.0,96.48,True
ORD-100686,CUST-10524,11/12/2025,EMAIL,Desktop,London,Hydration & Glow,Set/Bundle,1,34.25,4.53,29.72,True
ORD-101045,CUST-10762,04/06/2026,Google Shopping,Mobile,London,Anti-Ageing,Serum,1,39.52,0.0,39.52,True
ORD-101056,CUST-10768,2026-06-08,Google Search,Desktop,South East,Anti-Ageing,Moisturiser,1,47.37,0.0,47.37,True
ORD-100599,CUST-10474,2025-11-12,Google Search,Mobile,Other UK,Acne & Blemish,Cleanser,2,39.2,0.0,39.2,True
ORD-100576,CUST-10458,2025-11-01,Affiliate,Tablet,Other UK,Acne & Blemish,Cleanser,1,28.24,0.0,0.0,True
ORD-100492,CUST-10402,2025-09-14,Google Search,Mobile,North West,Hydration & Glow,Set/Bundle,2,49.68,4.97,44.71,True
ORD-100348,CUST-10298,2025-06-22,Google Search,Desktop,Other UK,Sensitive Skin,Mask,2,49.12,0.0,49.12,True
ORD-100495,CUST-10405,16/09/2025,Google Search,Mobile,Other UK,Anti-Ageing,Moisturiser,2,57.07,0.0,57.07,True
ORD-101034,CUST-10753,2026-05-31,GOOGLE SHOPPING,Desktop,London,Anti-Ageing,Serum,1,42.67,0.0,42.67,True
ORD-100323,CUST-10275,2025-06-09,SEO,Mobile,London,Anti-Ageing,SPF,3,87.95,0.0,87.95,True
ORD-100411,CUST-10344,2025-07-28,Google_Shopping,Tablet,North West,Acne & Blemish,Mask,3,45.75,4.58,41.17,True
ORD-100171,CUST-10158,07/04/2025,Google Search,Mobile,South East,Anti-Ageing,Moisturiser,1,38.67,0.0,38.67,True
ORD-100828,CUST-10621,2026-03-06,Email,Desktop,North West,Sensitive Skin,Moisturiser,3,82.02,0.0,82.02,True
ORD-100950,CUST-10704,03/05/2026,SEO,Mobile,South East,Acne & Blemish,Serum,3,55.21,0.0,55.21,True
ORD-100965,CUST-10692,2026-05-06,Email,Desktop,South East,Sensitive Skin,Moisturiser,1,33.82,0.0,33.82,False
ORD-100564,CUST-10450,26/10/2025,Meta Ads,Desktop,South East,Acne & Blemish,SPF,1,25.18,0.0,25.18,True
ORD-100778,CUST-10588,2026-02-09,Direct,Desktop,London,Acne & Blemish,Cleanser,1,28.29,0.0,28.29,True
ORD-100441,CUST-10364,2025-08-15,google search,Desktop,Other UK,Acne & Blemish,SPF,2,36.25,3.62,32.63,True
ORD-100350,CUST-10300,23/06/2025,Google  Search,Mobile,South East,Sensitive Skin,Cleanser,1,37.61,0.0,37.61,True
ORD-100271,CUST-10237,19/05/2025,Email,Mobile,South East,Hydration & Glow,Mask,1,31.74,0.0,31.74,True
ORD-100144,CUST-10137,2025-03-25,Google Search,Tablet,Other UK,Sensitive Skin,Moisturiser,1,33.86,0.0,33.86,True
ORD-101086,CUST-10790,2026-06-22,Google Search,Desktop,London,Acne & Blemish,Serum,1,27.02,2.7,24.32,True
ORD-100270,CUST-10127,19/05/2025,Direct,Mobile,London,Sensitive Skin,Serum,2,56.64,0.0,56.64,False
ORD-100621,CUST-10487,2025-11-23,Google Search,Mobile,Other UK,Anti-Ageing,Cleanser,1,38.61,0.0,38.61,True
ORD-100668,CUST-10516,2025-12-04,Google Search,Mobile,Other UK,Hydration & Glow,Set/Bundle,2,49.47,5.36,44.11,True
ORD-100459,CUST-10377,2025-08-25,EMAIL,Mobile,London,Acne & Blemish,SPF,1,28.49,0.0,28.49,True
ORD-100116,CUST-10112,2025-03-10,Google Search,Desktop,Other UK,Sensitive Skin,Set/Bundle,1,28.15,2.82,25.33,True
ORD-100829,CUST-10599,2026-03-07,FB/IG Ads,Desktop,South East,Anti-Ageing,Serum,2,73.25,0.0,73.25,False
ORD-100463,CUST-10381,2025-08-29,FB/IG Ads,Mobile,London,Acne & Blemish,Moisturiser,1,23.26,2.33,20.93,True
ORD-100049,CUST-10047,03/02/2025,Organic Search,Desktop,South East,Anti-Ageing,Cleanser,1,36.99,0.0,36.99,True
ORD-100852,CUST-10639,2026-03-19,google search,Mobile,North West,Acne & Blemish,Moisturiser,1,23.96,0.0,23.96,True
ORD-100137,CUST-10131,2025-03-22,Email,Desktop,Scotland,Anti-Ageing,Moisturiser,1,36.71,0.0,36.71,True
ORD-100987,CUST-10729,2026-05-16,Google Search,Desktop,North West,Hydration & Glow,Cleanser,2,45.19,4.52,40.67,True
ORD-100134,CUST-10128,20/03/2025,Email,Mobile,London,Hydration & Glow,Moisturiser,3,63.27,0.0,63.27,True
ORD-100362,CUST-10308,2025-06-29,Organic Search,Desktop,London,Sensitive Skin,SPF,1,41.4,4.14,37.26,True
ORD-100452,CUST-10054,2025-08-23,Organic Search,Mobile,Scotland,Sensitive Skin,Cleanser,2,53.38,5.34,48.04,False
