date,channel,device,sessions,add_to_cart,begin_checkout,purchases
2026-06-18,FB/IG Ads,Mobile,19,0,0,0
2026-03-30,DIRECT,Mobile,2,0,0,0
2025-02-07,GOOGLE SHOPPING,Mobile,4,0,0,0
2026-06-22,Google Shopping,Mobile,15,3,3,1
2025-05-03,affiliate,Desktop,1,0,0,0
2026-03-07,Google Search,Tablet,1,0,0,0
2025-07-29,Facebook/Instagram Ads,Tablet,1,0,0,0
2026-05-19,Meta Ads,Tablet,5,0,0,0
2025-02-14,Google Search,Tablet,3,0,0,0
2025-07-25,Google Shopping,Mobile,2,0,0,0
2025-07-13,EMAIL,Mobile,4,0,0,0
2026-03-18,Organic Search,Mobile,5,1,1,1
2025-05-25,Google Search,Tablet,1,0,0,0
2026-02-11,Meta_Ads,Tablet,4,0,0,0
2026-06-27,Affiliate,Mobile,2,0,0,0
2026-02-17,Meta Ads,Desktop,9,0,0,0
2025-08-20,Direct,Desktop,1,0,0,0
2025-03-27,Google_Search,Tablet,1,0,0,0
2025-08-14,Affiliate ,Tablet,0,0,0,0
2026-06-19,Affiliate,Tablet,0,0,0,0
2026-03-12,Affiliate,Mobile,1,1,0,0
2025-07-27,SEO,Mobile,6,1,1,0
2026-03-29,Email,Tablet,1,0,0,0
2026-04-24,Google Search,Desktop,3,0,0,0
2025-03-25,Google Search,Tablet,3,1,1,1
2026-05-08,Email,Tablet,0,0,0,0
2025-02-13,Direct,Tablet,2,0,0,0
2026-03-17,Organic Search,Mobile,10,0,0,0
2026-02-02,Organic Search,Tablet,1,0,0,0
2025-11-19,organic search,Mobile,6,1,1,0
2025-08-17,(direct),Tablet,2,0,0,0
2025-10-31,Email,Desktop,3,1,1,1
2026-05-25,Organic Search,Mobile,11,0,0,0
2025-03-23,Organic Search,Mobile,4,0,0,0
2025-03-30,FB/IG Ads,Desktop,3,0,0,0
2025-02-06,Google Search,Mobile,9,0,0,0
2025-06-25,Organic Search,Tablet,1,0,0,0
2025-09-15,Google Search,Desktop,4,0,0,0
2025-11-09,Affiliate,Mobile,4,0,0,0
2025-07-24,Affiliate,Tablet,1,0,0,0
2025-07-06,Google Search,Desktop,3,0,0,0
2026-04-30,Affiliate,Tablet,0,0,0,0
2026-05-16,Affiliate,Desktop,4,1,0,0
2025-10-09,Affiliate,Tablet,0,0,0,0
2026-01-01,Organic Search,Desktop,3,0,0,0
2025-11-21,Google Search,Mobile,12,3,2,0
2025-09-23,Meta Ads,Mobile,8,1,0,0
2025-12-26,Organic_Search,Mobile,5,1,0,0
2026-02-06,direct,Tablet,0,0,0,0
2025-11-08,Direct,Desktop,2,1,0,0
2025-10-01,organic search,Tablet,1,0,0,0
2025-05-15,google search,Tablet,1,0,0,0
2025-01-07,Organic Search,Tablet,0,0,0,0
2025-04-08,Meta Ads,Desktop,11,0,0,0
2026-06-23,affiliate,Desktop,1,0,0,0
2025-09-21,Google Shopping,Tablet,0,0,0,0
2025-09-06,Email,Mobile,3,0,0,0
2025-06-28,FB/IG Ads,Mobile,11,0,0,0
2025-09-29,Affiliate,Tablet,1,0,0,0
2025-01-26,Email Marketing,Mobile,2,0,0,0
2026-05-12,Affiliate,Mobile,5,0,0,0
2026-02-01,Meta Ads,Mobile,19,5,2,0
2026-04-27,Affiliate,Desktop,2,0,0,0
2025-01-25,Organic Search,Tablet,1,1,0,0
2025-11-09,Email,Mobile,3,0,0,0
2026-06-27,DIRECT,Mobile,1,0,0,0
2026-01-04,Meta Ads,Tablet,1,0,0,0
2026-03-09,Direct,Mobile,1,0,0,0
2026-04-06,Organic Search,Tablet,1,0,0,0
2025-02-22,Affiliate,Desktop,1,0,0,0
2025-09-09,Direct,Tablet,0,0,0,0
2025-05-06,Direct,Desktop,1,0,0,0
2025-01-28,Email,Tablet,0,0,0,0
2026-06-03,Google Search,Tablet,0,0,0,0
2025-09-02,Email,Mobile,4,0,0,0
2026-03-20,Meta Ads,Mobile,24,0,0,0
2026-06-27,Organic Search,Mobile,1,0,0,0
2025-12-31,SEO,Desktop,2,0,0,0
2026-03-24,Google Shopping,Mobile,9,0,0,0
2025-09-05,Google Shopping,Desktop,3,0,0,0
2025-01-12,DIRECT,Desktop,1,0,0,0
2025-06-14,Google Search,Tablet,0,0,0,0
2026-05-19,Direct,Desktop,2,0,0,0
2026-05-23,Direct,Desktop,2,0,0,0
2025-12-12,Google Search,Desktop,6,0,0,0
2026-03-12,Email,Mobile,5,2,2,1
2025-05-04,Email,Tablet,1,0,0,0
2025-12-21,(direct),Mobile,1,0,0,0
2026-04-01,(direct),Desktop,5,1,1,1
2026-06-14,Direct,Desktop,3,0,0,0
2025-12-19,Email,Desktop,4,0,0,0
2026-02-22,Google Shopping,Tablet,1,0,0,0
2025-10-12,Meta Ads,Mobile,14,0,0,0
2025-08-11,direct,Desktop,3,0,0,0
2026-03-17,Google Shopping,Tablet,1,0,0,0
2025-12-14,Email,Tablet,2,0,0,0
2025-05-22,Google Search,Desktop,5,0,0,0
2025-06-15,Affiliate ,Mobile,1,1,0,0
2025-10-15,Meta_Ads,Desktop,5,0,0,0
2025-02-17,Direct,Desktop,1,0,0,0
2026-05-03,Organic Search,Mobile,17,2,2,1
2025-06-10,affiliate,Desktop,1,0,0,0
2026-02-15,Meta Ads,Desktop,10,1,0,0
2025-03-12,Direct,Mobile,1,0,0,0
2026-01-04,AFFILIATE,Tablet,0,0,0,0
2025-08-12,Affiliate,Mobile,0,0,0,0
2025-04-13,GOOGLE SEARCH,Tablet,0,0,0,0
2025-08-01,google search,Tablet,1,0,0,0
2025-02-06,Google Shopping,Desktop,6,0,0,0
2026-05-12,Direct,Tablet,0,0,0,0
2026-02-01,google search,Mobile,6,0,0,0
2025-10-23,Organic Search,Mobile,4,1,1,0
2026-03-05,Google Search,Tablet,3,1,1,1
2025-12-22,Google Search,Desktop,9,0,0,0
2026-01-15,Direct,Mobile,2,0,0,0
2025-02-05,Affiliate,Tablet,0,0,0,0
2025-10-12,Google Search,Tablet,0,0,0,0
2026-04-13,Google  Search,Tablet,0,0,0,0
2025-09-07,GOOGLE SHOPPING,Desktop,3,0,0,0
2026-03-17,Affiliate,Mobile,4,0,0,0
2026-04-11,Google Search,Mobile,7,0,0,0
2025-10-30,Organic Search,Tablet,1,0,0,0
2026-04-18,Organic Search,Tablet,1,0,0,0
2025-05-21,Direct,Tablet,0,0,0,0
2025-02-10,Email,Tablet,0,0,0,0
2026-06-06,Google  Search,Desktop,3,0,0,0
2025-01-13,Affiliate,Desktop,0,0,0,0
2025-12-17,Direct,Desktop,4,1,0,0
2025-11-29,Google Search,Mobile,16,2,2,2
2025-04-18,Organic Search,Desktop,6,0,0,0
2025-01-21,Meta Ads,Mobile,5,0,0,0
2025-09-10,AFFILIATE,Mobile,1,0,0,0
2026-01-16,Organic Search,Mobile,4,0,0,0
2026-01-07,Affiliate,Mobile,4,0,0,0
2026-03-01,email,Mobile,4,1,1,1
2026-02-05,Affiliate,Tablet,1,0,0,0
2026-04-01,Affiliate,Mobile,3,1,1,0
2025-09-02,Google Search,Mobile,10,1,0,0
2026-04-28,Google Shopping,Mobile,8,1,0,0
2025-09-06,Google Shopping,Mobile,4,0,0,0
2025-10-28,Meta Ads,Tablet,1,0,0,0
2026-02-26,google search,Mobile,8,1,1,0
2026-06-24,Google Shopping,Mobile,9,1,1,0
2025-07-10,Email,Desktop,5,1,1,1
2026-05-31,Meta Ads,Mobile,21,1,1,0
2025-10-06,Organic Search,Mobile,1,0,0,0
2026-04-25,Direct,Mobile,3,0,0,0
2025-12-21,Affiliate,Tablet,1,0,0,0
2025-03-23,Email,Desktop,2,1,1,1
2025-12-23,Google Shopping,Desktop,4,0,0,0
2025-07-22,Direct,Mobile,6,1,1,0
2026-04-27,Organic Search,Mobile,7,1,1,0
2026-05-09,Google_Shopping,Mobile,6,1,1,0
2026-06-10,DIRECT,Mobile,3,0,0,0
2026-04-18,AFFILIATE,Mobile,4,0,0,0
2025-01-21,Google Search,Desktop,3,0,0,0
2025-01-12,Google Search,Mobile,4,0,0,0
2025-03-24,Organic Search,Mobile,3,0,0,0
2025-05-12,Meta_Ads,Mobile,7,1,0,0
2026-01-14,FB/IG Ads,Tablet,4,0,0,0
2026-02-01,email,Tablet,1,0,0,0
2025-01-31,Direct,Desktop,3,0,0,0
2025-04-25,Organic Search,Mobile,8,0,0,0
2025-02-11,Email,Tablet,0,0,0,0
2025-10-06,Direct,Mobile,4,0,0,0
2025-03-09,Meta Ads,Mobile,9,0,0,0
2025-04-21,Google Shopping,Mobile,9,2,0,0
2025-08-26,GOOGLE SEARCH,Desktop,4,0,0,0
2025-12-21,Affiliate,Mobile,6,1,0,0
2025-03-02,Affiliate,Desktop,3,0,0,0
2026-03-25,Meta Ads,Tablet,3,0,0,0
2025-11-03,Affiliate,Desktop,4,0,0,0
2025-10-04,EMAIL,Tablet,1,0,0,0
2026-01-18,Organic Search,Mobile,4,0,0,0
2025-03-01,Meta Ads,Mobile,6,0,0,0
2025-03-22,Affiliate,Tablet,0,0,0,0
2025-08-19,affiliate,Tablet,0,0,0,0
2025-03-08,direct,Desktop,1,0,0,0
2025-03-26,Google Search,Tablet,2,0,0,0
2025-07-16,Google Search,Desktop,2,0,0,0
2025-06-06,AFFILIATE,Desktop,1,0,0,0
2026-04-18,Google Shopping,Mobile,6,0,0,0
2025-04-25,Organic Search,Tablet,0,0,0,0
2025-08-25,email,Tablet,0,0,0,0
2026-05-21,Organic Search,Desktop,6,0,0,0
2025-01-30,Organic Search,Mobile,6,0,0,0
2025-09-07,google shopping,Tablet,0,0,0,0
2025-09-09,Email,Mobile,5,1,0,0
2025-02-18,Google Search,Tablet,0,0,0,0
2025-01-29,Google Shopping,Tablet,1,0,0,0
2025-02-11,Email,Mobile,7,0,0,0
2025-10-28,Google Shopping,Tablet,1,1,1,1
2025-09-20,Direct,Mobile,3,0,0,0
2026-03-07,meta ads,Mobile,16,0,0,0
2025-03-09,Affiliate,Desktop,3,1,1,0
2026-04-02,Affiliate,Tablet,0,0,0,0
2025-03-20,Google_Shopping,Desktop,4,0,0,0
2026-04-25,direct,Desktop,2,0,0,0
2026-03-16,Google Search,Mobile,7,1,1,0
2025-10-26,Direct,Mobile,6,1,1,0
2026-01-30,Email,Desktop,2,0,0,0
2025-03-02,Direct,Mobile,2,0,0,0
2025-05-05,Meta Ads,Mobile,14,1,1,0
2025-07-17,Organic Search,Mobile,2,1,1,1
2025-08-28,GOOGLE SEARCH,Tablet,3,0,0,0
2025-08-31,Email Marketing,Mobile,0,0,0,0
2025-08-26,Meta Ads,Mobile,15,0,0,0
2025-02-16,Organic Search,Desktop,8,0,0,0
2025-02-21,Direct,Mobile,1,0,0,0
2025-10-01,Direct,Mobile,7,2,2,0
2026-02-19,Google Search,Mobile,11,1,1,1
2026-01-19,Google Search,Mobile,6,0,0,0
2025-03-02,Google Shopping,Desktop,5,1,1,1
2025-01-10,Google Shopping,Tablet,3,1,1,1
2025-06-25,Email,Tablet,0,0,0,0
2026-02-26,Organic Search,Mobile,10,0,0,0
2025-01-12,Direct,Mobile,4,0,0,0
2025-11-25,Affiliate,Desktop,3,0,0,0
2025-12-31,Google Search,Desktop,2,0,0,0
2026-04-12,Affiliate,Mobile,5,0,0,0
2025-12-02,google shopping,Mobile,7,0,0,0
2025-01-31,Meta Ads,Tablet,1,1,1,1
2026-06-29,Email,Mobile,6,1,1,0
2026-06-06,Meta_Ads,Mobile,19,0,0,0
2025-05-06,Meta Ads,Mobile,11,0,0,0
2025-12-13,Google Shopping,Desktop,3,1,0,0
2025-03-30,Affiliate,Tablet,0,0,0,0
2025-08-29,Affiliate,Mobile,5,0,0,0
2025-12-12,Meta Ads,Desktop,5,0,0,0
2025-11-08,SEO,Tablet,3,1,1,0
2026-02-24,Email,Desktop,5,1,0,0
2025-02-27,Email,Desktop,3,0,0,0
2025-05-23,Google Shopping,Desktop,3,0,0,0
2025-11-17,Organic Search,Mobile,13,1,1,0
2025-10-01,Organic Search,Desktop,6,0,0,0
2026-06-03,Direct,Mobile,9,1,1,0
2025-07-30,Google Shopping,Tablet,1,0,0,0
2026-02-22,Google Shopping,Mobile,10,0,0,0
2026-02-26,Organic Search,Desktop,2,0,0,0
2026-03-21,Email,Desktop,1,0,0,0
2025-01-01,Google Shopping,Mobile,7,1,1,0
2025-02-15,email,Mobile,3,0,0,0
2026-04-17,Email,Tablet,1,1,1,1
2025-12-09,EMAIL,Tablet,2,0,0,0
2025-04-24,Email Marketing,Mobile,7,0,0,0
2026-06-14,Direct,Tablet,0,0,0,0
2026-05-25,Google Shopping,Desktop,2,0,0,0
2025-11-19,Organic_Search,Tablet,0,0,0,0
2026-04-13,Meta Ads,Tablet,3,2,2,0
2025-08-11,Google Search,Tablet,2,1,0,0
2026-05-27,(direct),Mobile,7,0,0,0
2026-03-27,Affiliate ,Desktop,1,0,0,0
2025-07-05,Direct,Tablet,2,0,0,0
2025-10-15,Affiliate,Tablet,0,0,0,0
2025-12-03,Meta Ads,Tablet,2,0,0,0
2026-03-11,Organic_Search,Mobile,1,0,0,0
2025-07-14,Google Shopping,Tablet,1,0,0,0
2025-08-14,(direct),Desktop,3,0,0,0
2025-09-30,Organic Search,Tablet,2,0,0,0
2026-05-31,google shopping,Desktop,7,2,2,2
2026-02-18,Google Shopping,Tablet,0,0,0,0
2025-08-27,Meta Ads,Mobile,13,1,1,0
2026-05-30,Direct,Tablet,0,0,0,0
2025-04-08,Organic Search,Mobile,5,1,1,0
2026-04-07,AFFILIATE,Mobile,2,0,0,0
2025-11-14,Meta Ads,Mobile,26,1,0,0
2025-09-22,SEO,Tablet,0,0,0,0
2025-05-18,Direct,Tablet,1,0,0,0
2025-04-16,Email,Mobile,3,0,0,0
2026-06-18,Email,Mobile,10,3,2,0
2025-08-13,Meta Ads,Mobile,9,0,0,0
2026-04-04,Meta Ads,Mobile,8,0,0,0
2026-02-22,Meta Ads,Desktop,6,0,0,0
2026-02-18,Google Shopping,Mobile,3,0,0,0
2025-09-03,SEO,Mobile,7,0,0,0
2025-04-25,Direct,Desktop,2,0,0,0
2026-04-08,Meta Ads,Tablet,3,0,0,0
2025-08-04,Meta Ads,Desktop,5,1,0,0
2025-09-29,Meta Ads,Tablet,4,0,0,0
2026-05-05,Google Shopping,Tablet,0,0,0,0
2025-03-28,Email Marketing,Tablet,0,0,0,0
2025-07-12,Affiliate,Desktop,1,0,0,0
2025-01-14,Google Search,Mobile,5,1,1,1
2025-09-14,Google Search,Mobile,9,2,1,1
2025-08-14,Google_Shopping,Tablet,2,1,0,0
2025-04-15,Google Search,Desktop,7,0,0,0
2026-05-04,Email,Desktop,3,1,1,1
2025-05-10,Meta Ads,Mobile,12,1,1,0
2026-03-14,Google Shopping,Desktop,2,0,0,0
2025-03-31,Email,Tablet,0,0,0,0
2025-08-24,Meta Ads,Desktop,10,2,2,1
2026-02-14,organic search,Desktop,5,1,0,0
2026-05-28,Affiliate,Mobile,1,1,1,0
2026-06-20,Google Search,Desktop,3,0,0,0
2025-09-14,Email,Tablet,1,0,0,0
2026-04-19,Organic Search,Mobile,10,0,0,0
2026-01-12,Affiliate ,Desktop,2,0,0,0
2026-06-10,Meta Ads,Desktop,8,0,0,0
2025-12-16,Organic Search,Desktop,3,1,1,1
2025-01-11,Affiliate,Tablet,1,0,0,0
2025-05-08,Direct,Desktop,2,1,1,1
2025-07-25,Meta Ads,Mobile,11,1,1,0
2025-08-24,Direct,Tablet,1,0,0,0
2025-06-02,Email,Desktop,4,1,1,1
2025-08-19,Email,Tablet,0,0,0,0
2026-05-09,(direct),Mobile,4,0,0,0
2026-02-20,Organic Search,Desktop,4,0,0,0
2025-11-13,google search,Desktop,5,1,1,1
2025-02-21,Organic Search,Desktop,6,0,0,0
2025-08-25,GOOGLE SHOPPING,Desktop,2,0,0,0
2025-11-10,Google Shopping,Desktop,2,0,0,0
2025-10-12,Google Shopping,Desktop,1,0,0,0
2025-03-09,Organic_Search,Mobile,9,1,1,0
2025-06-01,Direct,Tablet,0,0,0,0
2025-12-30,Affiliate,Mobile,3,0,0,0
2026-04-01,DIRECT,Mobile,1,0,0,0
2025-01-30,Google Shopping,Mobile,10,2,1,1
2025-10-07,Email,Desktop,1,0,0,0
2025-05-14,Google Search,Desktop,1,0,0,0
2025-03-03,Email,Mobile,1,0,0,0
2026-02-10,Meta Ads,Tablet,2,0,0,0
2025-10-03,Google Shopping,Mobile,6,1,0,0
2025-09-26,Organic Search,Desktop,1,0,0,0
2025-06-12,google shopping,Desktop,1,0,0,0
2026-06-07,Google Search,Desktop,4,1,1,1
2025-01-06,Google Shopping,Desktop,1,0,0,0
2025-12-31,Organic Search,Mobile,2,0,0,0
2025-08-01,AFFILIATE,Desktop,2,1,1,1
2025-08-11,Direct,Mobile,4,0,0,0
2026-04-29,Organic Search,Mobile,14,4,2,1
2025-05-24,Meta Ads,Desktop,10,1,0,0
2026-01-08,Meta Ads,Desktop,6,0,0,0
2025-07-09,SEO,Tablet,1,0,0,0
2025-12-25,Google_Search,Desktop,5,0,0,0
2025-03-11,Organic Search,Tablet,1,0,0,0
2025-03-11,(direct),Tablet,0,0,0,0
2026-01-17,Email,Desktop,1,0,0,0
2025-06-30,Google Shopping,Mobile,6,1,0,0
2026-04-18,Direct,Tablet,1,0,0,0
2025-07-30,Meta Ads,Mobile,8,1,0,0
2026-01-12,Organic Search,Tablet,0,0,0,0
2025-12-03,Organic Search,Desktop,6,1,0,0
2025-09-02,Google_Search,Desktop,8,0,0,0
2026-04-17,Affiliate,Desktop,2,0,0,0
2025-06-08,Google Search,Desktop,7,0,0,0
2025-10-31,DIRECT,Desktop,1,0,0,0
2026-01-01,Direct,Tablet,0,0,0,0
2025-12-24,Meta Ads,Mobile,18,1,0,0
2026-04-21,Affiliate,Mobile,4,0,0,0
2025-08-21,meta ads,Mobile,11,1,0,0
2026-05-23,GOOGLE SEARCH,Tablet,3,0,0,0
2026-06-01,Google Shopping,Mobile,8,1,1,0
2026-02-12,Affiliate,Tablet,0,0,0,0
2025-07-12,Direct,Tablet,0,0,0,0
2025-10-15,Email,Tablet,2,0,0,0
2026-01-16,Meta Ads,Desktop,6,0,0,0
2025-02-13,Email,Desktop,4,0,0,0
2025-08-20,SEO,Tablet,2,0,0,0
2025-08-10,GOOGLE SHOPPING,Desktop,7,0,0,0
2025-08-12,Email,Tablet,0,0,0,0
2025-02-16,Google Shopping,Tablet,2,1,1,0
2025-11-02,google shopping,Desktop,8,0,0,0
2025-10-14,Meta Ads,Tablet,2,0,0,0
2025-08-29,Affiliate,Desktop,1,0,0,0
2025-02-15,Organic Search,Mobile,6,0,0,0
2026-01-04,Organic Search,Desktop,2,1,1,1
2025-08-23,Organic Search,Tablet,1,0,0,0
2025-12-12,Email Marketing,Mobile,4,0,0,0
2025-09-21,Email,Desktop,3,0,0,0
2025-04-29,Organic Search,Desktop,5,0,0,0
2025-10-16,Google Search,Desktop,5,0,0,0
2026-02-09,Facebook/Instagram Ads,Tablet,2,0,0,0
2026-01-27,Google Search,Desktop,1,0,0,0
2026-06-01,Facebook/Instagram Ads,,28,0,0,0
2025-11-11,Email,Desktop,3,0,0,0
2025-08-13,Organic Search,Tablet,1,0,0,0
2025-11-01,meta ads,Mobile,16,0,0,0
2025-07-21,Organic Search,Mobile,6,1,1,0
2025-03-11,Meta Ads,Tablet,0,0,0,0
2025-08-30,Email Marketing,Tablet,0,0,0,0
2025-03-26,Organic Search,Mobile,6,0,0,0
2026-03-08,Organic Search,Mobile,10,2,2,0
2026-04-28,Affiliate,Tablet,0,0,0,0
2025-01-22,Google Search,Tablet,1,0,0,0
2025-01-25,Affiliate,Tablet,0,0,0,0
2025-09-29,Organic Search,Mobile,6,1,0,0
2025-02-24,Email,Mobile,5,0,0,0
2025-06-27,Direct,Tablet,0,0,0,0
2026-02-26,Direct,Mobile,1,0,0,0
2026-05-24,Email,Tablet,1,0,0,0
2025-10-05,Meta Ads,Desktop,5,0,0,0
2025-06-12,Google Shopping,Tablet,1,0,0,0
2026-06-14,Google Shopping,Desktop,3,1,1,0
2026-02-13,Email Marketing,Desktop,0,0,0,0
2026-05-15,Google Shopping,Tablet,3,0,0,0
2025-12-31,Google Shopping,Mobile,6,2,2,1
2025-09-30,Affiliate,Mobile,2,0,0,0
2025-09-23,Google Shopping,Mobile,6,1,1,1
2026-04-14,Meta Ads,Mobile,21,1,1,0
2025-10-23,google search,Tablet,4,0,0,0
2026-02-04,Meta Ads,Desktop,8,0,0,0
2025-12-16,Google Shopping,Tablet,1,0,0,0
2025-02-04,Organic Search,Desktop,5,0,0,0
2025-09-23,Email,Mobile,9,1,0,0
2025-03-05,Facebook/Instagram Ads,Desktop,9,0,0,0
2026-06-30,google shopping,Mobile,7,0,0,0
2025-04-06,Email Marketing,Tablet,1,0,0,0
2025-11-19,Direct,Desktop,4,0,0,0
2025-11-28,Meta Ads,Desktop,9,1,1,1
2025-08-31,Affiliate,Mobile,0,0,0,0
2026-03-16,direct,Tablet,1,0,0,0
2025-12-16,Meta Ads,Desktop,10,0,0,0
2026-04-24,Facebook/Instagram Ads,Mobile,15,0,0,0
2026-01-04,Direct,Mobile,3,0,0,0
2026-01-18,Affiliate,Desktop,0,0,0,0
2026-01-28,Google Search,Tablet,0,0,0,0
2026-04-02,Google Shopping,Mobile,6,1,0,0
2025-09-24,(direct),Tablet,0,0,0,0
2025-07-01,Email,Tablet,2,0,0,0
2026-02-01,Direct,Mobile,4,1,1,0
2025-01-24,google shopping,Tablet,2,0,0,0
2025-03-30,Email,Mobile,6,1,1,0
2025-12-02,Email,Desktop,4,1,1,1
2025-12-26,Meta Ads,Tablet,1,0,0,0
2026-03-17,Affiliate ,Desktop,0,0,0,0
2025-10-12,Affiliate,Mobile,1,0,0,0
2025-02-23,Email,Desktop,1,0,0,0
2025-05-30,Meta_Ads,Mobile,13,0,0,0
2025-12-16,Meta Ads,Tablet,2,0,0,0
2026-06-13,Organic Search,Mobile,11,0,0,0
2025-01-25,Affiliate,Mobile,2,0,0,0
2026-05-03,Google Shopping,Desktop,2,0,0,0
2026-06-03,SEO,Desktop,2,0,0,0
2025-12-01,Organic Search,Tablet,3,1,0,0
2025-03-01,Google Search,Mobile,3,2,1,1
2025-07-25,Affiliate,Desktop,2,0,0,0
2025-04-20,Affiliate,Desktop,2,1,1,1
2025-05-17,organic search,Desktop,8,3,3,2
2025-10-24,Direct,Tablet,1,0,0,0
2025-08-04,Email,Desktop,0,0,0,0
2025-08-20,AFFILIATE,Desktop,2,0,0,0
2025-04-20,Meta Ads,Mobile,12,2,2,0
2025-09-14,DIRECT,Tablet,1,0,0,0
2025-01-28,affiliate,Desktop,0,0,0,0
2025-02-15,Google Search,Tablet,0,0,0,0
2026-02-04,Direct,Tablet,0,0,0,0
2025-01-24,Google Search,Mobile,11,1,0,0
2026-01-24,Google Search,Tablet,1,0,0,0
2026-03-02,Google_Shopping,Desktop,6,0,0,0
2025-01-18,organic search,Desktop,2,1,0,0
2026-06-16,organic search,Tablet,1,0,0,0
2025-03-08,Google Search,Tablet,0,0,0,0
2025-09-19,google search,Tablet,0,0,0,0
2025-04-13,Organic Search,Desktop,7,0,0,0
2025-09-24,GOOGLE SHOPPING,Desktop,3,0,0,0
2025-06-14,Organic Search,Tablet,0,0,0,0
2026-05-13,Direct,Mobile,4,0,0,0
2025-10-05,Affiliate,Desktop,1,0,0,0
2026-04-30,Organic Search,Desktop,3,0,0,0
2025-02-03,Email Marketing,Mobile,3,0,0,0
2026-03-30,Meta Ads,Tablet,1,0,0,0
2025-05-26,Email,Mobile,6,1,0,0
2025-02-07,google shopping,Desktop,7,0,0,0
2025-08-23,Affiliate,Tablet,2,0,0,0
2026-04-03,Google Shopping,,3,0,0,0
2025-10-23,Meta Ads,Tablet,2,0,0,0
2025-07-10,google search,Tablet,0,0,0,0
2026-02-27,Organic_Search,Mobile,10,2,2,2
2025-06-06,google search,Desktop,1,0,0,0
2025-03-06,Meta Ads,Desktop,6,0,0,0
2025-10-24,meta ads,Tablet,5,0,0,0
2025-12-17,Direct,Mobile,3,0,0,0
2025-02-27,Email,Tablet,0,0,0,0
2025-02-28,affiliate,Desktop,0,0,0,0
2025-04-27,direct,Mobile,0,0,0,0
2025-07-28,FB/IG Ads,Mobile,12,2,1,0
2025-05-11,(direct),Tablet,0,0,0,0
2025-12-10,Organic Search,Mobile,8,0,0,0
2026-06-22,Meta Ads,Desktop,12,0,0,0
2025-12-02,Affiliate,Tablet,0,0,0,0
2025-08-01,organic search,Tablet,0,0,0,0
2025-10-03,direct,Desktop,2,0,0,0
2025-03-22,Google Search,Tablet,0,0,0,0
2025-05-13,Google Search,Desktop,2,0,0,0
2025-12-07,Affiliate,Desktop,4,1,0,0
2025-02-24,Google Search,Tablet,2,1,1,1
2025-08-08,Email,Desktop,5,0,0,0
2026-01-16,Google Shopping,Desktop,0,0,0,0
2025-08-10,Facebook/Instagram Ads,Tablet,3,0,0,0
2026-03-13,DIRECT,Desktop,2,0,0,0
2025-03-07,Google Shopping,Desktop,3,0,0,0
2025-01-18,Email,Desktop,1,0,0,0
2026-06-29,email,Tablet,2,0,0,0
2025-11-01,Email,Mobile,5,0,0,0
2025-04-01,Email,Desktop,4,2,2,1
2025-11-29,Direct,Mobile,10,2,1,0
2025-06-06,Facebook/Instagram Ads,Tablet,1,0,0,0
2025-10-25,Email,Tablet,0,0,0,0
2026-05-11,meta ads,Mobile,25,1,0,0
2025-11-25,Direct,Desktop,2,1,1,1
2025-12-30,EMAIL,Desktop,0,0,0,0
2026-06-05,direct,Desktop,3,1,0,0
2026-02-16,Organic Search,Mobile,2,1,0,0
2025-03-18,Organic_Search,Mobile,12,0,0,0
2025-05-08,GOOGLE SEARCH,Mobile,12,0,0,0
2026-05-09,Affiliate,Mobile,2,1,0,0
2026-04-03,Email,Mobile,7,2,0,0
2025-08-10,google search,Mobile,9,1,1,0
2025-04-23,Google Shopping,Mobile,4,0,0,0
2025-08-23,Organic Search,Mobile,7,1,1,1
2025-10-18,Google Shopping,Tablet,0,0,0,0
2025-04-03,Meta_Ads,Mobile,13,1,1,0
2025-03-15,Google Search,Tablet,3,1,1,0
2025-09-17,Google Search,Mobile,8,1,1,0
2025-05-27,Google Search,Mobile,6,0,0,0
2025-06-22,GOOGLE SHOPPING,Tablet,0,0,0,0
2026-02-18,Organic Search,Mobile,9,2,2,1
2025-05-11,Meta Ads,Tablet,1,0,0,0
2026-05-29,Google Search,Tablet,0,0,0,0
2026-04-30,Google Search,Tablet,2,0,0,0
2025-04-11,Affiliate ,Desktop,3,1,1,1
2025-05-28,Email,Tablet,0,0,0,0
2026-05-28,Organic Search,Tablet,4,1,1,1
2025-08-07,Organic Search,Tablet,0,0,0,0
2025-09-03,Affiliate,Mobile,1,0,0,0
2025-10-01,Meta Ads,Desktop,11,0,0,0
2025-05-03,email,Tablet,1,0,0,0
2026-01-02,Google_Shopping,Tablet,0,0,0,0
2025-11-15,Google Shopping,Desktop,5,1,1,1
2026-03-24,FB/IG Ads,Desktop,5,0,0,0
2025-03-16,Google Search,Desktop,5,0,0,0
2026-03-31,Affiliate,Tablet,0,0,0,0
2025-12-03,DIRECT,Tablet,3,0,0,0
2025-01-20,Google_Search,Mobile,3,0,0,0
2025-10-06,Email,Mobile,1,0,0,0
2025-08-24,Google Shopping,Desktop,4,0,0,0
2026-05-01,Organic Search,Desktop,8,0,0,0
2025-07-26,Organic Search,Desktop,5,0,0,0
2025-04-21,Email Marketing,Tablet,0,0,0,0
2025-10-03,Meta Ads,Mobile,9,0,0,0
2025-08-02,Direct,Mobile,2,1,0,0
2025-06-30,Google Shopping,Desktop,2,0,0,0
2025-02-20,Google Search,Mobile,10,1,1,0
